개방자치단체코드,관리번호,시도명,시군구명,관리기관명,지정번호,보호수지정일자,보호수해지일자,보호수유형명,과명,학명,나무종류,그루수,나무나이,나무높이,가슴높이둘레,나무갓지름,품격명,지목명,지적,소유자구분,소재지도로명주소,소재지지번주소,WGS84위도,WGS84경도,데이터기준일자,데이터갱신구분,데이터갱신시점,최종수정시점
3020000,202630200000200010,서울특별시,용산구,서울특별시 용산구청,서3-10,1998-04-25,,노목+거목,,,비술나무,1,177,22,329,,시·군나무,임야,,공공,서울특별시 용산구 백범로 329,서울특별시 용산구 원효로1가 25,37.5387028,126.9655065,2026-05-19,,2026-05-20 22:57:45,2026-05-19 10:00:40
3020000,202630200000200011,서울특별시,용산구,서울특별시 용산구청,서3-9,1968-07-03,,노목+거목,,,느티나무,1,287,16,383,,시·군나무,임야,,공공,,서울특별시 용산구 동빙고동 17,37.5236226,126.995156,2026-05-19,,2026-05-20 22:57:45,2026-05-19 10:00:40
3020000,202630200000200012,서울특별시,용산구,서울특별시 용산구청,서3-8,1998-04-25,,노목+거목,,,느티나무,1,227,24,425,,시·군나무,임야,,공공,서울특별시 용산구 효창원로8길 28,서울특별시 용산구 원효로4가 87-2,37.5335717,126.9519386,2026-05-19,,2026-05-20 22:57:45,2026-05-19 10:00:40
3020000,202630200000200018,서울특별시,용산구,서울특별시 용산구청,서3-2,1981-10-27,,노목+거목,,,느티나무,1,559,15,732,,시·군나무,임야,,공공,,서울특별시 용산구 한남동 541-1,37.5278552,127.0062018,2026-05-19,,2026-05-20 22:57:45,2026-05-19 10:00:40
3020000,202630200000200017,서울특별시,용산구,서울특별시 용산구청,서3-3,1968-07-03,,노목+거목,,,은행나무,1,687,15,514,,시·군나무,임야,,공공,서울특별시 용산구 서빙고로 75가길 23,서울특별시 용산구 동빙고동 65,37.5229055,126.9965167,2026-05-19,,2026-05-20 22:57:45,2026-05-19 10:00:40
3020000,202630200000200019,서울특별시,용산구,서울특별시 용산구청,서3-1,1972-10-12,,노목+거목,,,느티나무,1,683,23,682,,시·군나무,임야,,공공,서울특별시 용산구 효창원로8길 28,서울특별시 용산구 원효로4가 87-2,37.5335717,126.9519386,2026-05-19,,2026-05-20 22:57:45,2026-05-19 10:00:40
3020000,202630200000200016,서울특별시,용산구,서울특별시 용산구청,서3-4,1981-10-27,,노목+거목,,,느티나무,1,359,21,372,,시·군나무,임야,,공공,서울특별시 용산구 효창원로8길 28,서울특별시 용산구 원효로4가 87-2,37.5335717,126.9519386,2026-05-19,,2026-05-20 22:57:45,2026-05-19 10:00:40
3020000,202630200000200015,서울특별시,용산구,서울특별시 용산구청,서3-5,1981-10-27,,노목+거목,,,은행나무,1,370,24,695,,시·군나무,임야,,단체,서울특별시 용산구 서빙고로 67,서울특별시 용산구 용산동5가 24-1,37.5234119,126.9728593,2026-05-19,,2026-05-20 22:57:45,2026-05-19 10:00:40
3020000,202630200000200014,서울특별시,용산구,서울특별시 용산구청,서3-6,1998-04-25,,노목+거목,,,느티나무,1,227,21,352,,시·군나무,임야,,공공,서울특별시 용산구 효창원로8길 28,서울특별시 용산구 원효로4가 87-2,37.5335717,126.9519386,2026-05-19,,2026-05-20 22:57:45,2026-05-19 10:00:40
3020000,202630200000200013,서울특별시,용산구,서울특별시 용산구청,서3-7,1998-04-25,,노목+거목,,,느티나무,1,227,20,313,,시·군나무,임야,,공공,서울특별시 용산구 효창원로8길 28,서울특별시 용산구 원효로4가 87-2,37.5335717,126.9519386,2026-05-19,,2026-05-20 22:57:45,2026-05-19 10:00:40
3020000,202630200000200003,서울특별시,용산구,서울특별시 용산구청,서3-17,1981-10-27,,노목+거목,,,은행나무,1,179,15,308,,시·군나무,임야,,공공,,서울특별시 용산구 한강로2가 55-1,37.5312659,126.9720688,2026-05-19,,2026-05-20 22:57:45,2026-05-19 10:00:40
3020000,202630200000200004,서울특별시,용산구,서울특별시 용산구청,서3-16,1981-10-27,,노목+거목,,,은행나무,1,159,17,233,,시·군나무,임야,,단체,서울특별시 용산구 효창원로8길 16,서울특별시 용산구 원효로4가 128-1,37.5337739,126.9514712,2026-05-19,,2026-05-20 22:57:45,2026-05-19 10:00:40
3020000,202630200000200002,서울특별시,용산구,서울특별시 용산구청,서3-18,1981-10-27,,노목+거목,,,은행나무,1,179,14,277,,시·군나무,임야,,공공,,서울특별시 용산구 한강로2가 55-1,37.5312659,126.9720688,2026-05-19,,2026-05-20 22:57:45,2026-05-19 10:00:40
3020000,202630200000200006,서울특별시,용산구,서울특별시 용산구청,서3-14,1981-10-27,,노목+거목,,,은행나무,1,159,17,163,,시·군나무,임야,,단체,서울특별시 용산구 효창원로8길 16,서울특별시 용산구 원효로4가 128-1,37.5337739,126.9514712,2026-05-19,,2026-05-20 22:57:45,2026-05-19 10:00:40
3020000,202630200000200005,서울특별시,용산구,서울특별시 용산구청,서3-15,1981-10-27,,노목+거목,,,은행나무,1,159,17,144,,시·군나무,임야,,단체,서울특별시 용산구 효창원로8길 16,서울특별시 용산구 원효로4가 128-1,37.5337739,126.9514712,2026-05-19,,2026-05-20 22:57:45,2026-05-19 10:00:40
3030000,202030300000200007,서울특별시,성동구,서울특별시 성동구청,서 4-7,1981-10-27,,거목,느티,Zelkova serrata (Thunb.) Makino,느티나무,1,215,20,3.3,,마을나무,종교용지,,단체,,서울특별시 성동구 옥수동 415-1,37.54435936,127.0175031,2020-12-08,I,2026-05-15 18:44:54,2020-12-08 17:19:56
3030000,202030300000200002,서울특별시,성동구,서울특별시 성동구청,서 4-2,1981-10-27,,노목,느티,Zelkova serrata (Thunb.) Makino,느티나무,1,315,12,4.5,,마을나무,대,,단체,,서울특별시 성동구 성수1가동 110,37.542914,127.046969,2020-12-08,I,2026-05-15 18:44:54,2020-12-08 17:19:56
3030000,202030300000200004,서울특별시,성동구,서울특별시 성동구청,서 4-4,1981-10-27,,노목,은행,Ginkgo biloba L.,은행나무,1,415,17,4.3,,마을나무,대,,공공,"서울특별시 성동구 마장로 137 (상왕십리동, 텐즈힐)",서울특별시 성동구 상왕십리동 811 텐즈힐,37.569258,127.0237508,2020-12-08,I,2026-05-15 18:44:54,2026-05-11 09:40:42
3030000,202030300000200009,서울특별시,성동구,서울특별시 성동구청,서 4-9,2004-12-27,,거목,느티,Zelkova serrata (Thunb.) Makino,느티나무,1,300,12,2.7,,마을나무,대,,공공,,서울특별시 성동구 성수1가동 208,37.5463162,127.0420805,2020-12-08,I,2026-05-15 18:44:54,2020-12-08 17:19:56
3030000,202030300000200006,서울특별시,성동구,서울특별시 성동구청,서 4-6,1981-10-27,,거목,느티,Zelkova serrata (Thunb.) Makino,느티나무,1,215,20,3.2,,마을나무,종교용지,,단체,,서울특별시 성동구 옥수동 415-1,37.54435936,127.0175031,2020-12-08,I,2026-05-15 18:44:54,2020-12-08 17:19:56
3030000,202030300000200005,서울특별시,성동구,서울특별시 성동구청,서 4-5,1986-11-25,,노목,느티,Zelkova serrata (Thunb.) Makino,느티나무,1,310,20,4.8,,마을나무,수도용지,,공공,,서울특별시 성동구 성수1가동 642-1,37.542914,127.046969,2020-12-08,I,2026-05-15 18:44:54,2020-12-08 17:19:56
3030000,202030300000200008,서울특별시,성동구,서울특별시 성동구청,서 4-8,2000-12-20,,거목,느티,Zelkova serrata (Thunb.) Makino,느티나무,1,340,12,3.4,,마을나무,대,,공공,,서울특별시 성동구 성수1가동 208,37.5463162,127.0420805,2020-12-08,I,2026-05-15 18:44:54,2020-12-08 17:19:56
3030000,202030300000200003,서울특별시,성동구,서울특별시 성동구청,서 4-3,1981-10-27,,노목,느티,Zelkova serrata (Thunb.) Makino,느티나무,1,315,16,3.8,,마을나무,대,,단체,,서울특별시 성동구 성수1가동 110,37.539258,127.047051,2020-12-08,I,2026-05-15 18:44:54,2020-12-08 17:19:56
3030000,202030300000200001,서울특별시,성동구,서울특별시 성동구청,서 4-1,1982-10-30,,노목,회화,Sophora japonica L.,회화나무,1,515,15,4.5,,마을나무,공원,,공공,,서울특별시 성동구 성수2가1동 416-2,37.536358,127.051574,2020-12-08,I,2026-05-15 18:44:54,2020-12-08 17:19:56
3040000,202030400000200005,서울특별시,광진구,서울특별시 광진구청,서5-1,1974-04-20,,노목,쌍떡잎식물쐐기풀목느릅나무과,Sawleaf Zelkova,느티나무,1,663,7,5.1,18.2,도나무,대,1501,개인,서울특별시 광진구 군자로 30-1,서울특별시 광진구 화양동 131,37.546153,127.0708377,2022-03-17,I,2026-05-15 18:44:54,2022-03-17 17:34:34
3040000,202030400000200007,서울특별시,광진구,서울특별시 광진구청,서5-3,2000-12-20,,노목,겉씨식물구과식물목측백나무과,Juniperus chinensis,향나무,1,467,13,2.2,12.4,도나무,공원,758,공공,,서울특별시 광진구 능동 367-2,37.553765,127.070444,2022-03-17,I,2026-05-15 18:44:54,2022-03-17 17:34:19
3040000,202030400000200008,서울특별시,광진구,서울특별시 광진구청,서5-4,2005-07-21,,노목,쌍떡잎식물쐐기풀목느릅나무과,Sawleaf Zelkova,느티나무,1,312,16,3.7,13.1,도나무,공원,949,공공,,서울특별시 광진구 화양동 110-32,37.546333,127.071925,2022-03-17,I,2026-05-15 18:44:54,2022-03-17 17:33:58
3040000,202030400000200006,서울특별시,광진구,서울특별시 광진구청,서5-2,1982-10-20,,노목,쌍떡잎식물쐐기풀목느릅나무과,Sawleaf Zelkova,느티나무,1,400,19.5,4.1,16.3,도나무,종교용지,2684,개인,서울특별시 광진구 영화사로 107,서울특별시 광진구 구의동 9,37.55417334,127.0979657,2022-03-17,I,2026-05-15 18:44:54,2022-03-17 17:34:27
3050000,202430500000200004,서울특별시,동대문구,동대문구청,서6-4,2005-07-21,,노목,,,비술나무,1,90,14,0.93,,시·군나무,공원,,공공,"서울특별시 동대문구 이문로12길 3-10 (이문동, 래미안이문2차아파트)",서울특별시 동대문구 이문동 311 래미안이문2차아파트,37.59420,127.06007,2024-07-22,I,2026-05-15 18:44:54,2024-07-22 11:07:04
3050000,202430500000200002,서울특별시,동대문구,동대문구청,서6-2,1981-10-27,,노목,,,느티나무,1,315,20,1.08,,시·군나무,공원,,공공,"서울특별시 동대문구 사가정로2길 59, 답십리 감리교회 (답십리동)",서울특별시 동대문구 답십리동 1004-3 답십리 감리교회,37.56980,127.05354,2024-07-22,I,2026-05-15 18:44:54,2024-07-22 11:07:50
3050000,202430500000200001,서울특별시,동대문구,동대문구청,서6-1,1981-10-27,,노목,,,향나무,1,515,7.2,1.05,,시·군나무,공원,,공공,서울특별시 동대문구 전농로 212-6 (전농동),서울특별시 동대문구 전농동 150-1,37.58284,127.05446,2024-07-22,I,2026-05-15 18:44:54,2024-07-22 11:08:13
3050000,202430500000200003,서울특별시,동대문구,동대문구청,서6-3,2000-12-20,,노목,,,물푸레나무,1,270,6,1.01,,시·군나무,공원,,공공,서울특별시 동대문구 사가정로9길 42 (전농동),서울특별시 동대문구 전농동 270-41,37.57809,127.05489,2024-07-22,I,2026-05-15 18:44:54,2024-07-22 11:07:27
3060000,202430600000200003,서울특별시,중랑구,서울특별시 중랑구청,서7-1,1981-10-27,,노목+거목,,,느티나무,1,190,17,380,,도나무,대,,,,서울특별시 중랑구 면목본동 213-3,37.592063,127.087776,2026-05-08,I,2026-05-15 18:44:54,2026-05-08 14:05:44
3070000,202030700000200007,서울특별시,성북구,서울특별시 성북구청,서8-8,2004-12-27,,노목,측백나무과,Juniperus chinensis Linnaeus,향나무,1,240,10,2.4,10,마을나무,대,6,공공,,서울특별시 성북구 장위동 223-33,37.615998,127.046144,2026-05-12,U,2026-05-15 03:03:03,2026-05-14 21:58:33
3070000,202030700000200005,서울특별시,성북구,서울특별시 성북구청,서8-6,1981-10-27,,노목,느릅나무과,Zelkova serrata,느티나무,1,205,12,2.5,16.2,마을나무,대,55,공공,서울특별시 성북구 선잠로5길 68,서울특별시 성북구 성북동 323,37.59910861,126.9946506,2026-05-12,U,2026-05-15 03:03:03,2026-05-14 21:58:01
3070000,202030700000200002,서울특별시,성북구,서울특별시 성북구청,서8-3,1968-07-03,,노목,느릅나무과,Zelkova serrata,느티나무,1,380,16,3.3,20,마을나무,임야,35,공공,서울특별시 성북구 아리랑로19길 116,서울특별시 성북구 정릉동 508,37.60122767,127.0066768,2026-05-12,U,2026-05-15 03:03:03,2026-05-14 21:56:54
3070000,202030700000200004,서울특별시,성북구,서울특별시 성북구청,서8-5,1981-10-27,,노목,느릅나무과,Zelkova serrata,느티나무,1,305,12,3.2,19.5,마을나무,대,70,공공,서울특별시 성북구 선잠로5길 68,서울특별시 성북구 성북동 323,37.59910861,126.9946506,2026-05-12,U,2026-05-15 03:03:03,2026-05-14 21:57:45
3070000,202030700000200003,서울특별시,성북구,서울특별시 성북구청,서8-4,1968-07-03,,노목,느릅나무과,Zelkova serrata,느티나무,1,390,10,2.4,13.9,마을나무,대,6,공공,서울특별시 성북구 아리랑로5길 95,서울특별시 성북구 돈암동 산 85-97,37.59834057,127.0110204,2026-05-12,U,2026-05-15 03:03:03,2026-05-14 21:57:15
3070000,202030700000200001,서울특별시,성북구,서울특별시 성북구청,서8-2,1968-07-03,,노목,느릅나무과,Zelkova serrata,느티나무,1,380,21,3.6,22.7,마을나무,임야,35,공공,서울특별시 성북구 아리랑로19길 116,서울특별시 성북구 정릉동 508,37.60122767,127.0066768,2026-05-12,U,2026-05-15 03:03:03,2026-05-14 21:56:35
3070000,202030700000200006,서울특별시,성북구,서울특별시 성북구청,서8-7,1981-10-27,,노목,느릅나무과,Zelkova serrata,느티나무,1,205,17,3.2,19.5,마을나무,임야,30,공공,서울특별시 성북구 아리랑로19길 116,서울특별시 성북구 정릉동 508,37.60122767,127.0066768,2026-05-12,U,2026-05-15 03:03:03,2026-05-14 21:58:17
3080000,202030800000200001,서울특별시,강북구,서울특별시 강북구청,서9-2,1981-10-27,,노목,쌍떡잎식물 쐐기풀목 느릅나무과,Zelkova serrata,느티나무,1,415,28,3.3,,시·군나무,임야,,단체,서울특별시 강북구 인수봉로23길 235 (수유동),서울특별시 강북구 수유동 산 164-5,37.632523,127.007773,2024-07-09,I,2026-05-15 18:44:54,2024-07-09 17:35:04
3080000,202030800000200004,서울특별시,강북구,서울특별시 강북구청,서9-5,2006-07-13,,노목,쌍떡잎식물 쐐기풀목 느릅나무과,Zelkova serrata,느티나무,1,120,17.7,3.6,,마을나무,학교용지,,단체,서울특별시 강북구 인수봉로 159,서울특별시 강북구 수유동 458-1,37.633914,127.012651,2024-07-09,I,2026-05-15 18:44:54,2024-07-09 17:37:35
3080000,202030800000200005,서울특별시,강북구,서울특별시 강북구청,서9-1,1981-10-27,,노목,쌍떡잎식물 쐐기풀목 느릅나무과,Zelkova serrata,느티나무,1,415,20.5,3.6,,시·군나무,임야,,단체,서울특별시 강북구 인수봉로23길 235 (수유동),서울특별시 강북구 수유동 산 164-5,37.632599,127.007881,2024-07-10,I,2026-05-15 18:44:54,2024-07-09 17:32:59
3100000,202431000000200001,서울특별시,노원구,서울특별시노원구청,서11-14,2013-01-27,,거목,두릅나무과,Kalopanax septemlobus(Thunb. Ex Murray),음나무,1,150,13,95,,마을나무,도로,,공공,,서울특별시 노원구 중계본동 산136-7,37.644973,127.082372,2024-08-19,I,2026-05-15 18:44:54,2024-08-19 20:13:51
3100000,202431000000200003,서울특별시,노원구,서울특별시노원구청,서11-11,2005-07-21,,노목,소나무과,Pinus densiflora for.multicaulis,반송,1,150,9,320,,마을나무,종교용지,,개인,,서울특별시 노원구 상계동1,37.68235233,127.077366,2024-08-19,I,2026-05-15 18:44:54,2024-08-19 20:13:51
3100000,202431000000200007,서울특별시,노원구,서울특별시노원구청,서11-7,1981-10-27,,노목,느릅나무과,Zelkova serrata,느티나무,1,215,11,250,,면나무,도로,,공공,,서울특별시 노원구 상계동 995-4,37.672631,127.058751,2024-08-19,I,2026-05-15 18:44:54,2024-08-19 20:13:51
3100000,202431000000200005,서울특별시,노원구,서울특별시노원구청,서11-9,1981-10-27,,노목,은행나무과,Ginkgo biloba,은행나무,1,165,16,260,,마을나무,도로,,단체,,서울특별시 노원구 상계동 995-4,37.672631,127.058751,2024-08-19,I,2026-05-15 18:44:54,2024-08-19 20:13:51
3100000,202431000000200009,서울특별시,노원구,서울특별시노원구청,서11-3,1981-10-27,,노목,은행나무과,Ginkgo biloba,은행나무,1,315,18,440,,시·군나무,도로,,공공,,서울특별시 노원구 중계본동 75-36,37.649451,127.081096,2024-08-19,I,2026-05-15 18:44:54,2024-08-19 20:13:51
3100000,202431000000200011,서울특별시,노원구,서울특별시노원구청,서11-1,1971-10-12,,노목,은행나무과,Ginkgo biloba,은행나무,1,625,33,910,,도나무,임야,,개인,,서울특별시 노원구 중계동 산36-2,37.658038,127.081096,2024-08-19,I,2026-05-15 18:44:54,2024-08-19 20:13:51
